Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	189.7635	-151.5023	341.2658	0.1355923	30.64119	0.05352148
6	190.5682	-150.6976	341.2658	0.1355923	30.64119	0.05352148
12	190.8012	-150.4646	341.2658	0.1355923	30.64119	0.05352148
18	190.7498	-150.516	341.2658	0.1355923	30.64119	0.05352148
24	190.6986	-150.5673	341.2658	0.1355923	30.64119	0.05352148
30	190.5187	-150.7472	341.2658	0.1355923	30.64119	0.05352148
36	190.5705	-150.6953	341.2658	0.1355923	30.64119	0.05352148
42	191.9595	-149.3063	341.2658	0.1355923	30.64119	0.05352148
48	191.5052	-149.7606	341.2658	0.1355923	30.64119	0.05352148
54	191.2864	-149.9794	341.2658	0.1355923	30.64119	0.05352148
60	191.1067	-150.1592	341.2658	0.1355923	30.64119	0.05352148
66	191.5476	-149.7182	341.2658	0.1355923	30.64119	0.05352148
72	192.0932	-149.1726	341.2658	0.1355923	30.64119	0.05352148
78	188.4438	-152.822	341.2658	0.1355923	30.64119	0.05352148
84	166.846	-175.3966	342.2425	0.1303456	18.35747	0.05684671
90	188.7585	-152.5073	341.2658	0.1355923	30.64119	0.05352148
96	188.4999	-152.7659	341.2658	0.1355923	30.64119	0.05352148
102	187.2362	-154.0297	341.2658	0.1355923	30.64119	0.05352148
108	187.2719	-153.9939	341.2658	0.1355923	30.64119	0.05352148
114	188.5512	-152.7146	341.2658	0.1355923	30.64119	0.05352148
120	189.1794	-152.0865	341.2658	0.1355923	30.64119	0.05352148
126	188.9939	-152.2719	341.2658	0.1355923	30.64119	0.05352148
132	187.2999	-153.9659	341.2658	0.1355923	30.64119	0.05352148
138	187.3337	-153.9321	341.2658	0.1355923	30.64119	0.05352148
144	187.8419	-153.4239	341.2658	0.1355923	30.64119	0.05352148
150	186.9789	-154.2869	341.2658	0.1355923	30.64119	0.05352148
156	187.268	-153.9978	341.2658	0.1355923	30.64119	0.05352148
162	187.0351	-154.2307	341.2658	0.1355923	30.64119	0.05352148
168	186.7525	-154.5133	341.2658	0.1355923	30.64119	0.05352148
174	187.3946	-153.8713	341.2658	0.1355923	30.64119	0.05352148
180	186.2124	-155.0534	341.2658	0.1355923	30.64119	0.05352148
186	187.4916	-153.7742	341.2658	0.1355923	30.64119	0.05352148
192	185.3741	-155.8917	341.2658	0.1355923	30.64119	0.05352148
198	185.179	-156.0868	341.2658	0.1355923	30.64119	0.05352148
204	184.016	-157.2498	341.2658	0.1355923	30.64119	0.05352148
210	183.4023	-157.8635	341.2658	0.1355923	30.64119	0.05352148
216	184.1863	-157.0795	341.2658	0.1355923	30.64119	0.05352148
222	184.4946	-156.7712	341.2658	0.1355923	30.64119	0.05352148
228	185.5003	-155.7655	341.2658	0.1355923	30.64119	0.05352148
234	188.1777	-153.0881	341.2658	0.1355923	30.64119	0.05352148
240	187.7712	-153.4946	341.2658	0.1355923	30.64119	0.05352148
246	188.1424	-153.1234	341.2658	0.1355923	30.64119	0.05352148
252	188.4612	-152.8046	341.2658	0.1355923	30.64119	0.05352148
258	188.7499	-152.5159	341.2658	0.1355923	30.64119	0.05352148
264	189.5898	-151.6761	341.2658	0.1355923	30.64119	0.05352148
270	189.3412	-151.9246	341.2658	0.1355923	30.64119	0.05352148
276	189.9726	-151.2932	341.2658	0.1355923	30.64119	0.05352148
282	184.6968	-156.569	341.2658	0.1355923	30.64119	0.05352148
288	184.3551	-156.9107	341.2658	0.1355923	30.64119	0.05352148
294	184.3268	-156.939	341.2658	0.1355923	30.64119	0.05352148
300	184.2547	-157.0111	341.2658	0.1355923	30.64119	0.05352148
306	184.0914	-157.1745	341.2658	0.1355923	30.64119	0.05352148
312	184.5894	-156.6764	341.2658	0.1355923	30.64119	0.05352148
318	183.7906	-157.4752	341.2658	0.1355923	30.64119	0.05352148
324	184.5524	-156.7134	341.2658	0.1355923	30.64119	0.05352148
330	184.1804	-157.0855	341.2658	0.1355923	30.64119	0.05352148
336	184.0935	-157.1723	341.2658	0.1355923	30.64119	0.05352148
342	184.4898	-156.776	341.2658	0.1355923	30.64119	0.05352148
348	183.3863	-157.8795	341.2658	0.1355923	30.64119	0.05352148
354	184.1231	-157.1427	341.2658	0.1355923	30.64119	0.05352148
360	183.1325	-158.1333	341.2658	0.1355923	30.64119	0.05352148
366	183.0066	-158.2592	341.2658	0.1355923	30.64119	0.05352148
372	182.8326	-158.4332	341.2658	0.1355923	30.64119	0.05352148
378	183.6452	-157.6206	341.2658	0.1355923	30.64119	0.05352148
384	185.1217	-156.1441	341.2658	0.1355923	30.64119	0.05352148
390	184.249	-156.9884	341.2374	0.1639703	30.64119	0.05352148
396	182.3541	-158.8834	341.2374	0.1639703	30.64119	0.05352148
402	181.0226	-160.2149	341.2374	0.1639703	30.64119	0.05352148
408	180.9454	-160.292	341.2374	0.1639703	30.64119	0.05352148
414	184.4721	-156.7653	341.2374	0.1639703	30.64119	0.05352148
420	183.3609	-157.8766	341.2374	0.1639703	30.64119	0.05352148
426	183.5086	-157.7289	341.2374	0.1639703	30.64119	0.05352148
432	183.7666	-157.4709	341.2374	0.1639703	30.64119	0.05352148
438	183.4821	-157.7554	341.2374	0.1639703	30.64119	0.05352148
444	183.074	-158.1635	341.2374	0.1639703	30.64119	0.05352148
450	188.1686	-153.0689	341.2374	0.1639703	30.64119	0.05352148
456	187.8053	-153.4321	341.2374	0.1639703	30.64119	0.05352148
462	185.1945	-156.043	341.2374	0.1639703	30.64119	0.05352148
468	190.1285	-151.109	341.2374	0.1639703	30.64119	0.05352148
474	189.4863	-151.7512	341.2374	0.1639703	30.64119	0.05352148
480	188.6832	-152.5542	341.2374	0.1639703	30.64119	0.05352148
486	188.5108	-152.7266	341.2374	0.1639703	30.64119	0.05352148
492	188.743	-152.4944	341.2374	0.1639703	30.64119	0.05352148
498	188.8707	-152.3667	341.2374	0.1639703	30.64119	0.05352148
504	188.9767	-152.2607	341.2374	0.1639703	30.64119	0.05352148
510	188.4018	-152.8356	341.2374	0.1639703	30.64119	0.05352148
516	188.74	-152.4975	341.2374	0.1639703	30.64119	0.05352148
522	188.0526	-153.1848	341.2374	0.1639703	30.64119	0.05352148
528	188.2206	-153.0168	341.2374	0.1639703	30.64119	0.05352148
534	188.4453	-152.7921	341.2374	0.1639703	30.64119	0.05352148
540	186.6566	-154.5808	341.2374	0.1639703	30.64119	0.05352148
546	188.9538	-152.2836	341.2374	0.1639703	30.64119	0.05352148
552	189.0383	-152.1991	341.2374	0.1639703	30.64119	0.05352148
558	188.3606	-152.8768	341.2374	0.1639703	30.64119	0.05352148
564	190.8837	-150.3538	341.2374	0.1639703	30.64119	0.05352148
570	190.6915	-150.546	341.2374	0.1639703	30.64119	0.05352148
576	192.1289	-149.1085	341.2374	0.1639703	30.64119	0.05352148
582	191.6336	-149.6038	341.2374	0.1639703	30.64119	0.05352148
588	192.1855	-149.052	341.2374	0.1639703	30.64119	0.05352148
594	192.2851	-148.9524	341.2374	0.1639703	30.64119	0.05352148
600	191.6533	-149.5841	341.2374	0.1639703	30.64119	0.05352148
606	191.7852	-149.4523	341.2374	0.1639703	30.64119	0.05352148
612	192.1842	-149.0532	341.2374	0.1639703	30.64119	0.05352148
618	192.1223	-149.1152	341.2374	0.1639703	30.64119	0.05352148
624	191.7841	-149.4534	341.2374	0.1639703	30.64119	0.05352148
630	192.0857	-149.1517	341.2374	0.1639703	30.64119	0.05352148
636	191.2852	-149.9522	341.2374	0.1639703	30.64119	0.05352148
642	188.7208	-152.5166	341.2374	0.1639703	30.64119	0.05352148
648	188.846	-152.3914	341.2374	0.1639703	30.64119	0.05352148
654	188.8954	-152.3421	341.2374	0.1639703	30.64119	0.05352148
660	189.6416	-151.5958	341.2374	0.1639703	30.64119	0.05352148
666	189.3062	-151.9313	341.2374	0.1639703	30.64119	0.05352148
672	188.9779	-152.2596	341.2374	0.1639703	30.64119	0.05352148
678	188.9941	-152.2434	341.2374	0.1639703	30.64119	0.05352148
684	189.2775	-151.96	341.2374	0.1639703	30.64119	0.05352148
690	187.4521	-153.7853	341.2374	0.1639703	30.64119	0.05352148
696	188.2012	-153.0362	341.2374	0.1639703	30.64119	0.05352148
702	188.9441	-152.2933	341.2374	0.1639703	30.64119	0.05352148
708	186.8435	-154.394	341.2374	0.1639703	30.64119	0.05352148
714	187.3405	-153.8969	341.2374	0.1639703	30.64119	0.05352148
720	187.4503	-153.7871	341.2374	0.1639703	30.64119	0.05352148
726	187.7195	-153.5179	341.2374	0.1639703	30.64119	0.05352148
732	187.8627	-153.3747	341.2374	0.1639703	30.64119	0.05352148
738	187.9128	-153.3246	341.2374	0.1639703	30.64119	0.05352148
744	189.4941	-151.7433	341.2374	0.1639703	30.64119	0.05352148
750	189.6983	-151.5392	341.2374	0.1639703	30.64119	0.05352148
756	188.6138	-152.6236	341.2374	0.1639703	30.64119	0.05352148
762	188.6376	-152.5998	341.2374	0.1639703	30.64119	0.05352148
768	188.533	-152.7044	341.2374	0.1639703	30.64119	0.05352148
774	188.9585	-152.279	341.2374	0.1639703	30.64119	0.05352148
780	188.3863	-152.8511	341.2374	0.1639703	30.64119	0.05352148
786	188.6042	-152.6333	341.2374	0.1639703	30.64119	0.05352148
792	188.328	-152.9094	341.2374	0.1639703	30.64119	0.05352148
798	188.6223	-152.6151	341.2374	0.1639703	30.64119	0.05352148
804	188.6912	-152.5462	341.2374	0.1639703	30.64119	0.05352148
810	188.3894	-152.848	341.2374	0.1639703	30.64119	0.05352148
816	190.2409	-150.9965	341.2374	0.1639703	30.64119	0.05352148
822	190.0273	-151.2101	341.2374	0.1639703	30.64119	0.05352148
828	189.8256	-151.4119	341.2374	0.1639703	30.64119	0.05352148
834	180.1937	-163.0636	343.2573	0.6220473	11.45517	0.1370497
840	190.2746	-150.9629	341.2374	0.1639703	30.64119	0.05352148
846	192.308	-148.9295	341.2374	0.1639703	30.64119	0.05352148
852	193.5256	-147.7118	341.2374	0.1639703	30.64119	0.05352148
858	193.3601	-147.8773	341.2374	0.1639703	30.64119	0.05352148
864	193.8724	-147.365	341.2374	0.1639703	30.64119	0.05352148
870	193.6796	-147.5578	341.2374	0.1639703	30.64119	0.05352148
876	193.5486	-147.6888	341.2374	0.1639703	30.64119	0.05352148
882	193.9876	-147.2499	341.2374	0.1639703	30.64119	0.05352148
888	193.955	-147.2825	341.2374	0.1639703	30.64119	0.05352148
894	193.4892	-147.7483	341.2374	0.1639703	30.64119	0.05352148
900	194.1413	-147.0961	341.2374	0.1639703	30.64119	0.05352148
906	193.059	-148.1784	341.2374	0.1639703	30.64119	0.05352148
912	191.4229	-149.8146	341.2374	0.1639703	30.64119	0.05352148
918	194.0047	-147.2327	341.2374	0.1639703	30.64119	0.05352148
924	193.3742	-147.8632	341.2374	0.1639703	30.64119	0.05352148
930	193.9724	-147.265	341.2374	0.1639703	30.64119	0.05352148
936	194.3616	-146.8758	341.2374	0.1639703	30.64119	0.05352148
942	192.7863	-148.4511	341.2374	0.1639703	30.64119	0.05352148
948	191.8363	-149.4012	341.2374	0.1639703	30.64119	0.05352148
954	192.0697	-149.1678	341.2374	0.1639703	30.64119	0.05352148
960	193.0734	-148.164	341.2374	0.1639703	30.64119	0.05352148
966	192.8797	-148.3577	341.2374	0.1639703	30.64119	0.05352148
972	194.9217	-146.3157	341.2374	0.1639703	30.64119	0.05352148
978	194.6478	-146.5897	341.2374	0.1639703	30.64119	0.05352148
984	194.5854	-146.6521	341.2374	0.1639703	30.64119	0.05352148
990	195.1683	-146.0692	341.2374	0.1639703	30.64119	0.05352148
996	194.8044	-146.433	341.2374	0.1639703	30.64119	0.05352148
1002	194.0529	-147.1845	341.2374	0.1639703	30.64119	0.05352148
1008	191.4079	-149.8295	341.2374	0.1639703	30.64119	0.05352148
1014	191.7833	-149.4542	341.2374	0.1639703	30.64119	0.05352148
1020	191.6457	-149.5918	341.2374	0.1639703	30.64119	0.05352148
1026	192.3212	-148.9162	341.2374	0.1639703	30.64119	0.05352148
1032	191.555	-149.6825	341.2374	0.1639703	30.64119	0.05352148
1038	190.6876	-150.5498	341.2374	0.1639703	30.64119	0.05352148
1044	192.0751	-149.1623	341.2374	0.1639703	30.64119	0.05352148
1050	191.7543	-149.4831	341.2374	0.1639703	30.64119	0.05352148
1056	190.87	-150.3674	341.2374	0.1639703	30.64119	0.05352148
1062	190.8551	-150.3824	341.2374	0.1639703	30.64119	0.05352148
1068	191.0032	-150.2342	341.2374	0.1639703	30.64119	0.05352148
1074	192.0444	-149.193	341.2374	0.1639703	30.64119	0.05352148
1080	191.8453	-149.3922	341.2374	0.1639703	30.64119	0.05352148
1086	190.6987	-150.5387	341.2374	0.1639703	30.64119	0.05352148
1092	190.9693	-150.2682	341.2374	0.1639703	30.64119	0.05352148
